,transition_ts,category,idea_id,booking_request_id,to_state,space_id,country,city,portfolio_type,floor_size,floor_size_unit,start_on,end_on,price
5456,2018-05-22 22:06:41.218,gallery,1064,138616,submitted,2528,FR,Paris,8.0,33,1,2018-09-19 00:00:00,2018-09-22 00:00:00,172000
5457,2018-06-26 15:52:47.583,gallery,1064,138616,declined,2528,FR,Paris,8.0,33,1,2018-09-19 00:00:00,2018-09-22 00:00:00,172000
5458,2018-02-26 15:26:23.684,unique,1065,120587,submitted,4411,GB,London,8.0,950,0,2018-03-24 00:00:00,2018-03-25 00:00:00,100000
5459,2018-02-27 22:47:38.916,unique,1065,120587,matched,4411,GB,London,8.0,950,0,2018-03-24 00:00:00,2018-03-25 00:00:00,100000
5460,2018-02-25 21:03:32.643,unique,1065,120587,submitted,4411,GB,London,8.0,950,0,2018-03-24 00:00:00,2018-03-25 00:00:00,100000
5461,2018-02-26 12:02:17.981,unique,1065,120587,declined,4411,GB,London,8.0,950,0,2018-03-24 00:00:00,2018-03-25 00:00:00,100000
5462,2018-03-03 13:59:12.487,unique,1065,120587,booked,4411,GB,London,8.0,950,0,2018-03-24 00:00:00,2018-03-25 00:00:00,100000
5463,2018-02-26 12:02:18.051,unique,1065,120586,declined,1059,GB,London,8.0,750,0,2018-03-24 00:00:00,2018-03-25 00:00:00,50000
5464,2018-02-26 15:26:30.115,unique,1065,120586,submitted,1059,GB,London,8.0,750,0,2018-03-24 00:00:00,2018-03-25 00:00:00,50000
5465,2018-02-25 20:38:37.961,unique,1065,120586,submitted,1059,GB,London,8.0,750,0,2018-03-24 00:00:00,2018-03-25 00:00:00,50000
5466,2018-02-28 11:50:13.557,unique,1065,120586,declined,1059,GB,London,8.0,750,0,2018-03-24 00:00:00,2018-03-25 00:00:00,50000
5467,2018-06-14 14:46:16.451,private_event,1067,141948,declined,4527,GB,London,8.0,600,0,2018-09-15 00:00:00,2018-09-23 00:00:00,387000
5468,2018-06-13 07:51:40.046,private_event,1067,141948,submitted,4527,GB,London,8.0,600,0,2018-09-15 00:00:00,2018-09-23 00:00:00,387000
5469,2018-06-22 15:13:09.906,private_event,1067,143541,matched,6253,GB,London,3.0,2500,0,2018-09-15 00:00:00,2018-09-21 00:00:00,345205
5470,2018-06-26 09:59:02.375,private_event,1067,143541,declined,6253,GB,London,3.0,2500,0,2018-09-15 00:00:00,2018-09-21 00:00:00,345205
5471,2018-06-22 14:35:47.333,private_event,1067,143541,submitted,6253,GB,London,3.0,2500,0,2018-09-15 00:00:00,2018-09-21 00:00:00,345205
5472,2018-06-13 10:12:40.645,private_event,1067,141994,submitted,4086,GB,London,3.0,700,0,2018-09-16 00:00:00,2018-09-21 00:00:00,138000
5473,2018-06-13 13:18:40.197,private_event,1067,141994,declined,4086,GB,London,3.0,700,0,2018-09-16 00:00:00,2018-09-21 00:00:00,138000
5474,2018-06-22 11:36:21.456,private_event,1067,142338,declined,337,GB,London,8.0,2800,0,2018-09-16 00:00:00,2018-09-21 00:00:00,1440000
5475,2018-06-15 11:03:05.838,private_event,1067,142338,submitted,337,GB,London,8.0,2800,0,2018-09-16 00:00:00,2018-09-21 00:00:00,1440000
5476,2018-06-15 11:05:29.937,private_event,1067,142338,matched,337,GB,London,8.0,2800,0,2018-09-16 00:00:00,2018-09-21 00:00:00,1440000
5477,2018-06-22 14:35:38.874,private_event,1067,142336,declined,2780,GB,London,7.0,1375,0,2018-09-16 00:00:00,2018-09-21 00:00:00,600000
5478,2018-06-18 12:05:34.621,private_event,1067,142336,matched,2780,GB,London,7.0,1375,0,2018-09-16 00:00:00,2018-09-21 00:00:00,600000
5479,2018-06-15 11:03:16.851,private_event,1067,142336,submitted,2780,GB,London,7.0,1375,0,2018-09-16 00:00:00,2018-09-21 00:00:00,600000
5480,2018-02-06 15:35:42.314,popup_bar,1069,116878,submitted,2194,GB,London,7.0,750,0,2018-07-12 00:00:00,2018-07-12 00:00:00,20000
5481,2018-02-07 17:08:52.776,popup_bar,1069,116878,declined,2194,GB,London,7.0,750,0,2018-07-12 00:00:00,2018-07-12 00:00:00,20000
5482,2018-04-13 10:48:34.266,popup_shop,1070,130746,submitted,4831,GB,London,5.0,10,0,2018-05-20 00:00:00,2018-06-03 00:00:00,25680
5483,2018-04-13 11:44:31.839,popup_shop,1070,130746,declined,4831,GB,London,5.0,10,0,2018-05-20 00:00:00,2018-06-03 00:00:00,25680
5484,2018-09-04 12:41:22.796,private_event,1073,155470,declined,506,GB,London,8.0,1367,0,2018-12-02 00:00:00,2018-12-02 00:00:00,211800
5485,2018-08-30 17:26:39.116,private_event,1073,154957,submitted,4209,GB,London,8.0,1076,0,2018-12-02 00:00:00,2018-12-02 00:00:00,250000
5486,2018-09-04 12:43:29.755,private_event,1073,154957,declined,4209,GB,London,8.0,1076,0,2018-12-02 00:00:00,2018-12-02 00:00:00,250000
5487,2018-09-04 12:42:43.098,private_event,1073,155468,declined,67,GB,London,8.0,6000,0,2018-12-02 00:00:00,2018-12-02 00:00:00,690000
5488,2018-09-04 12:41:15.817,private_event,1073,155471,declined,507,GB,London,8.0,2465,0,2018-12-02 00:00:00,2018-12-02 00:00:00,353000
5489,2018-09-04 12:42:10.984,private_event,1073,155469,declined,2219,GB,London,8.0,2500,0,2018-12-02 00:00:00,2018-12-02 00:00:00,250000
5490,2018-07-04 14:35:00.945,private_event,1075,139336,declined,6086,GB,London,7.0,300,0,2018-07-21 00:00:00,2018-07-21 00:00:00,10000
5491,2018-05-27 14:33:52.099,private_event,1075,139336,submitted,6086,GB,London,7.0,300,0,2018-07-21 00:00:00,2018-07-21 00:00:00,10000
5492,2018-05-29 12:32:13.901,private_event,1075,139336,matched,6086,GB,London,7.0,300,0,2018-07-21 00:00:00,2018-07-21 00:00:00,10000
5493,2018-10-18 10:15:06.834,popup_shop,1076,167424,submitted,3750,GB,London,3.0,1297,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149817
5494,2018-10-18 11:46:55.404,popup_shop,1076,167424,declined,3750,GB,London,3.0,1297,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149817
5495,2018-10-18 10:15:06.881,popup_shop,1076,167425,submitted,5475,GB,London,5.0,1000,0,2018-11-19 00:00:00,2019-07-19 00:00:00,10529919
5496,2018-10-29 12:45:31.506,popup_shop,1076,167425,declined,5475,GB,London,5.0,1000,0,2018-11-19 00:00:00,2019-07-19 00:00:00,10529919
5497,2018-10-18 10:15:06.789,popup_shop,1076,167423,submitted,5886,GB,London ,3.0,1615,0,2018-11-19 00:00:00,2019-07-19 00:00:00,54781920
5498,2018-10-18 11:47:08.989,popup_shop,1076,167423,declined,5886,GB,London ,3.0,1615,0,2018-11-19 00:00:00,2019-07-19 00:00:00,54781920
5499,2018-07-30 09:41:03.410,popup_shop,1076,149125,declined,6012,GB,London,0.0,32,0,2018-11-26 00:00:00,2019-01-07 00:00:00,921000
5500,2018-07-27 15:24:55.312,popup_shop,1076,149125,submitted,6012,GB,London,0.0,32,0,2018-11-26 00:00:00,2019-01-07 00:00:00,921000
5501,2018-10-18 13:59:08.000,popup_shop,1076,167662,declined,6734,GB,London,3.0,3891,0,2018-10-19 00:00:00,2019-07-19 00:00:00,22520608
5502,2018-10-18 13:33:55.409,popup_shop,1076,167660,submitted,6253,GB,London,3.0,2500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,13364789
5503,2018-10-18 15:32:20.527,popup_shop,1076,167660,matched,6253,GB,London,3.0,2500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,13364789
5504,2018-10-30 13:59:23.060,popup_shop,1076,167660,declined,6253,GB,London,3.0,2500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,13364789
5505,2018-07-27 15:24:55.186,popup_shop,1076,149123,submitted,1095,GB,London,0.0,50,0,2018-12-03 00:00:00,2019-01-14 00:00:00,1228000
5506,2018-07-30 09:41:15.654,popup_shop,1076,149123,declined,1095,GB,London,0.0,50,0,2018-12-03 00:00:00,2019-01-14 00:00:00,1228000
5507,2018-10-15 12:51:50.954,popup_shop,1076,166223,submitted,6065,GB,London,8.0,2000,0,2019-01-01 00:00:00,2019-08-31 00:00:00,34020000
5508,2018-10-17 12:52:33.365,popup_shop,1076,166223,declined,6065,GB,London,8.0,2000,0,2019-01-01 00:00:00,2019-08-31 00:00:00,34020000
5509,2018-10-30 14:00:09.853,popup_shop,1076,167419,declined,6065,GB,London,8.0,2000,0,2019-01-01 00:00:00,2019-07-19 00:00:00,28000000
5510,2018-10-19 09:26:16.759,popup_shop,1076,167419,matched,6065,GB,London,8.0,2000,0,2019-01-01 00:00:00,2019-07-19 00:00:00,28000000
5511,2018-10-18 10:15:06.615,popup_shop,1076,167419,submitted,6065,GB,London,8.0,2000,0,2019-01-01 00:00:00,2019-07-19 00:00:00,28000000
5512,2018-10-15 12:51:45.617,popup_shop,1076,166224,submitted,715,GB,London,8.0,2520,0,2019-01-03 00:00:00,2019-08-31 00:00:00,20083333
5513,2018-10-18 09:07:18.683,popup_shop,1076,166224,submitted,715,GB,London,8.0,2520,0,2019-01-03 00:00:00,2019-08-31 00:00:00,20083333
5514,2018-10-30 14:02:35.219,popup_shop,1076,166224,declined,715,GB,London,8.0,2520,0,2019-01-03 00:00:00,2019-08-31 00:00:00,20083333
5515,2018-10-18 17:26:33.977,popup_shop,1076,166224,matched,715,GB,London,8.0,2520,0,2019-01-03 00:00:00,2019-08-31 00:00:00,20083333
5516,2018-10-18 12:23:12.048,popup_shop,1076,167422,declined,715,GB,London,8.0,2520,0,2018-12-19 00:00:00,2019-07-19 00:00:00,17749999
5517,2018-10-18 10:15:06.745,popup_shop,1076,167422,submitted,715,GB,London,8.0,2520,0,2018-12-19 00:00:00,2019-07-19 00:00:00,17749999
5518,2018-07-30 09:41:09.335,popup_shop,1076,149124,declined,1099,GB,London,0.0,50,0,2018-11-26 00:00:00,2019-01-07 00:00:00,614000
5519,2018-07-27 15:24:55.250,popup_shop,1076,149124,submitted,1099,GB,London,0.0,50,0,2018-11-26 00:00:00,2019-01-07 00:00:00,614000
5520,2018-10-13 12:03:07.954,popup_shop,1076,165504,submitted,5975,GB,London,3.0,1281,0,2018-11-15 00:00:00,2019-07-15 00:00:00,14493748
5521,2018-10-16 11:52:28.737,popup_shop,1076,165504,declined,5975,GB,London,3.0,1281,0,2018-11-15 00:00:00,2019-07-15 00:00:00,14493748
5522,2018-10-18 10:15:06.519,popup_shop,1076,167417,submitted,5975,GB,London,3.0,1281,0,2018-11-20 00:00:00,2019-07-19 00:00:00,14434103
5523,2018-10-18 16:41:28.943,popup_shop,1076,167417,declined,5975,GB,London,3.0,1281,0,2018-11-20 00:00:00,2019-07-19 00:00:00,14434103
5524,2018-10-18 10:15:06.571,popup_shop,1076,167418,submitted,4720,GB,London,3.0,2300,0,2019-01-01 00:00:00,2019-07-21 00:00:00,8804793
5525,2018-10-18 13:23:45.739,popup_shop,1076,167418,matched,4720,GB,London,3.0,2300,0,2019-01-01 00:00:00,2019-07-21 00:00:00,8804793
5526,2018-10-30 14:01:43.571,popup_shop,1076,167418,declined,4720,GB,London,3.0,2300,0,2019-01-01 00:00:00,2019-07-21 00:00:00,8804793
5527,2018-10-15 12:51:55.545,popup_shop,1076,166222,submitted,6490,GB,London,3.0,1500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149818
5528,2018-10-17 09:30:51.972,popup_shop,1076,166222,matched,6490,GB,London,3.0,1500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149818
5529,2018-10-30 14:02:08.400,popup_shop,1076,166222,declined,6490,GB,London,3.0,1500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149818
5530,2018-10-18 10:15:06.932,popup_shop,1076,167426,submitted,6490,GB,London,3.0,1500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149817
5531,2018-10-18 11:46:00.287,popup_shop,1076,167426,declined,6490,GB,London,3.0,1500,0,2018-11-19 00:00:00,2019-07-19 00:00:00,12149817
5532,2018-10-13 12:05:01.146,popup_shop,1076,149226,declined,367,GB,London,2.0,500,0,2018-12-10 00:00:00,2019-01-06 00:00:00,616000
5533,2018-10-30 14:00:23.114,popup_shop,1076,167663,declined,2780,GB,London,7.0,1375,0,2018-12-02 00:00:00,2019-07-19 00:00:00,11160021
5534,2018-10-18 10:15:06.705,popup_shop,1076,167421,submitted,6392,GB,London ,3.0,1800,0,2018-11-19 00:00:00,2019-07-19 00:00:00,7306067
5535,2018-10-18 12:23:23.015,popup_shop,1076,167421,declined,6392,GB,London ,3.0,1800,0,2018-11-19 00:00:00,2019-07-19 00:00:00,7306067
5536,2018-10-18 10:15:06.663,popup_shop,1076,167420,submitted,1553,GB,London,3.0,2224,0,2018-11-19 00:00:00,2019-07-19 00:00:00,19875456
5537,2018-10-22 08:56:54.462,popup_shop,1076,167420,declined,1553,GB,London,3.0,2224,0,2018-11-19 00:00:00,2019-07-19 00:00:00,19875456
5538,2018-02-26 09:28:02.051,popup_shop,1078,120611,submitted,3602,FR,Paris,3.0,85,1,2018-12-05 00:00:00,2018-12-25 00:00:00,900000
5539,2018-10-30 16:00:04.831,popup_shop,1078,169314,declined,6643,FR,Paris,3.0,150,1,2018-12-10 00:00:00,2018-12-23 00:00:00,1199996
5540,2018-11-13 14:25:03.671,popup_shop,1078,173394,submitted,6847,FR,Paris,8.0,55,1,2018-12-10 00:00:00,2018-12-26 00:00:00,783870
5541,2018-11-13 14:42:15.868,popup_shop,1078,173394,matched,6847,FR,Paris,8.0,55,1,2018-12-10 00:00:00,2018-12-26 00:00:00,783870
5542,2018-11-16 13:59:52.122,popup_shop,1078,173394,booked,6847,FR,Paris,8.0,55,1,2018-12-10 00:00:00,2018-12-26 00:00:00,783870
5543,2018-10-30 15:59:55.467,popup_shop,1078,169315,declined,6129,FR,Paris,3.0,105,1,2018-12-10 00:00:00,2018-12-23 00:00:00,459999
5544,2018-10-30 15:59:17.779,popup_shop,1078,169318,submitted,5951,FR,Paris,3.0,25,1,2018-12-10 00:00:00,2018-12-23 00:00:00,250000
5545,2018-10-31 11:00:36.402,popup_shop,1078,169318,declined,5951,FR,Paris,3.0,25,1,2018-12-10 00:00:00,2018-12-23 00:00:00,250000
5546,2018-09-26 13:20:19.307,popup_shop,1078,161731,matched,6247,FR,Paris,3.0,25,1,2018-12-06 00:00:00,2018-12-26 00:00:00,300000
5547,2018-10-11 08:59:14.342,popup_shop,1078,161731,declined,6247,FR,Paris,3.0,25,1,2018-12-06 00:00:00,2018-12-26 00:00:00,300000
5548,2018-09-26 13:14:18.707,popup_shop,1078,161731,submitted,6247,FR,Paris,3.0,25,1,2018-12-06 00:00:00,2018-12-26 00:00:00,300000
5549,2018-09-26 13:14:18.856,popup_shop,1078,161733,submitted,4815,FR,Paris,3.0,20,1,2018-12-06 00:00:00,2018-12-26 00:00:00,229500
5550,2018-09-26 13:16:50.072,popup_shop,1078,161733,declined,4815,FR,Paris,3.0,20,1,2018-12-06 00:00:00,2018-12-26 00:00:00,229500
5551,2018-11-05 12:54:18.250,popup_shop,1078,169317,declined,6795,FR,Paris,8.0,50,1,2018-12-11 00:00:00,2018-12-26 00:00:00,489600
5552,2018-10-30 15:58:58.620,popup_shop,1078,169317,submitted,6795,FR,Paris,8.0,50,1,2018-12-11 00:00:00,2018-12-26 00:00:00,489600
5553,2018-10-31 11:00:12.582,popup_shop,1078,169317,matched,6795,FR,Paris,8.0,50,1,2018-12-11 00:00:00,2018-12-26 00:00:00,489600
5554,2018-10-30 15:59:45.604,popup_shop,1078,169316,declined,5728,FR,Paris,3.0,230,1,2018-12-10 00:00:00,2018-12-23 00:00:00,1499925
5555,2018-09-26 13:14:18.781,popup_shop,1078,161732,submitted,6351,FR,Paris,3.0,15,1,2018-12-06 00:00:00,2018-12-26 00:00:00,378000
5556,2018-09-26 13:17:00.462,popup_shop,1078,161732,declined,6351,FR,Paris,3.0,15,1,2018-12-06 00:00:00,2018-12-26 00:00:00,378000
5557,2018-10-17 12:49:41.692,popup_shop,1078,161734,declined,4224,FR,Paris,3.0,27,1,2018-12-06 00:00:00,2018-12-26 00:00:00,345000
5558,2018-09-26 13:14:18.929,popup_shop,1078,161734,submitted,4224,FR,Paris,3.0,27,1,2018-12-06 00:00:00,2018-12-26 00:00:00,345000
5559,2018-09-27 08:01:43.667,popup_shop,1078,161734,matched,4224,FR,Paris,3.0,27,1,2018-12-06 00:00:00,2018-12-26 00:00:00,345000
5560,2018-10-11 08:59:21.751,popup_shop,1078,161734,declined,4224,FR,Paris,3.0,27,1,2018-12-06 00:00:00,2018-12-26 00:00:00,345000
5561,2018-10-24 13:30:06.837,popup_shop,1078,161734,declined,4224,FR,Paris,3.0,27,1,2018-12-06 00:00:00,2018-12-26 00:00:00,345000
5562,2018-09-26 13:14:18.634,popup_shop,1078,161730,submitted,5160,FR,Paris,3.0,8,1,2018-12-06 00:00:00,2018-12-26 00:00:00,262500
5563,2018-09-26 13:16:06.795,popup_shop,1078,161730,declined,5160,FR,Paris,3.0,8,1,2018-12-06 00:00:00,2018-12-26 00:00:00,262500
5564,2018-05-04 04:57:53.846,private_event,1079,134818,submitted,5941,US,New York,8.0,2000,0,2018-05-19 00:00:00,2018-05-19 00:00:00,120000
5565,2018-05-10 18:59:50.540,private_event,1079,134818,matched,5941,US,New York,8.0,2000,0,2018-05-19 00:00:00,2018-05-19 00:00:00,120000
5566,2018-05-30 00:39:11.496,private_event,1079,134818,declined,5941,US,New York,8.0,2000,0,2018-05-19 00:00:00,2018-05-19 00:00:00,120000
5567,2018-05-04 04:59:04.231,private_event,1079,134819,submitted,5772,US,New York,8.0,900,0,2018-05-19 00:00:00,2018-05-19 00:00:00,80000
5568,2018-05-04 14:44:41.217,private_event,1079,134819,declined,5772,US,New York,8.0,900,0,2018-05-19 00:00:00,2018-05-19 00:00:00,80000
5569,2018-09-17 17:38:20.995,popup_bar,1081,158513,submitted,1764,GB,London,4.0,50,0,2018-10-22 00:00:00,2018-10-25 00:00:00,15200
5570,2018-09-18 09:22:58.410,popup_bar,1081,158513,declined,1764,GB,London,4.0,50,0,2018-10-22 00:00:00,2018-10-25 00:00:00,15200
5571,2018-01-10 21:32:51.294,popup_shop,1084,112501,matched,4745,US,New York,7.0,2000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,800000
5572,2018-01-16 20:05:18.204,popup_shop,1084,112501,declined,4745,US,New York,7.0,2000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,800000
5573,2018-01-10 21:29:07.152,popup_shop,1084,112501,submitted,4745,US,New York,7.0,2000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,800000
5574,2018-01-30 15:14:31.884,popup_shop,1084,113435,declined,4730,US,New York,3.0,3180,0,2018-02-22 00:00:00,2018-03-07 00:00:00,2000000
5575,2018-04-10 14:06:25.856,popup_shop,1084,129608,submitted,5186,US,Brooklyn,7.0,4000,0,2018-05-28 00:00:00,2018-06-29 00:00:00,2530000
5576,2018-04-18 22:51:50.075,popup_shop,1084,129608,declined,5186,US,Brooklyn,7.0,4000,0,2018-05-28 00:00:00,2018-06-29 00:00:00,2530000
5577,2018-04-10 14:25:08.921,popup_shop,1084,129608,matched,5186,US,Brooklyn,7.0,4000,0,2018-05-28 00:00:00,2018-06-29 00:00:00,2530000
5578,2018-01-10 21:29:08.188,popup_shop,1084,112502,submitted,5240,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,3000000
5579,2018-01-11 00:35:05.427,popup_shop,1084,112502,matched,5240,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,3000000
5580,2018-01-16 20:05:34.015,popup_shop,1084,112502,declined,5240,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,3000000
5581,2018-04-10 14:49:51.771,popup_shop,1084,129660,submitted,4144,US,New York,7.0,3200,0,2018-05-28 00:00:00,2018-06-21 00:00:00,1606500
5582,2018-04-10 15:10:43.828,popup_shop,1084,129660,matched,4144,US,New York,7.0,3200,0,2018-05-28 00:00:00,2018-06-21 00:00:00,1606500
5583,2018-04-18 22:51:58.098,popup_shop,1084,129660,declined,4144,US,New York,7.0,3200,0,2018-05-28 00:00:00,2018-06-21 00:00:00,1606500
5584,2018-01-10 19:36:13.661,popup_shop,1084,112492,submitted,4144,US,New York,7.0,3200,0,2018-02-22 00:00:00,2018-03-07 00:00:00,900000
5585,2018-01-22 16:14:51.576,popup_shop,1084,112492,matched,4144,US,New York,7.0,3200,0,2018-02-22 00:00:00,2018-03-07 00:00:00,900000
5586,2018-01-30 15:15:17.032,popup_shop,1084,112492,declined,4144,US,New York,7.0,3200,0,2018-02-22 00:00:00,2018-03-07 00:00:00,900000
5587,2018-01-16 17:41:20.135,popup_shop,1084,113436,submitted,5179,US,New York,3.0,13500,0,2018-02-22 00:00:00,2018-03-07 00:00:00,9100000
5588,2018-01-30 15:14:24.065,popup_shop,1084,113436,declined,5179,US,New York,3.0,13500,0,2018-02-22 00:00:00,2018-03-07 00:00:00,9100000
5589,2018-01-16 17:45:17.489,popup_shop,1084,113436,matched,5179,US,New York,3.0,13500,0,2018-02-22 00:00:00,2018-03-07 00:00:00,9100000
5590,2018-01-16 21:56:35.062,popup_shop,1084,112503,declined,5157,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,2000000
5591,2018-01-10 21:41:10.838,popup_shop,1084,112503,submitted,5157,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,2000000
5592,2018-01-11 00:27:35.791,popup_shop,1084,112503,matched,5157,US,New York,3.0,3000,0,2018-02-22 00:00:00,2018-03-07 00:00:00,2000000
5593,2018-04-10 14:06:25.790,popup_shop,1084,129607,submitted,3972,US,New York,3.0,5300,0,2018-06-01 00:00:00,2018-06-20 00:00:00,11776465
5594,2018-04-10 15:14:54.346,popup_shop,1084,129607,matched,3972,US,New York,3.0,5300,0,2018-06-01 00:00:00,2018-06-20 00:00:00,11776465
5595,2018-05-02 16:16:20.898,popup_shop,1084,129607,booked,3972,US,New York,3.0,5300,0,2018-06-01 00:00:00,2018-06-20 00:00:00,11776465
5596,2018-04-10 14:06:25.720,popup_shop,1084,129606,submitted,4560,US,New York,3.0,1040,0,2018-05-28 00:00:00,2018-06-26 00:00:00,3000000
5597,2018-04-10 17:32:50.541,popup_shop,1084,129606,matched,4560,US,New York,3.0,1040,0,2018-05-28 00:00:00,2018-06-26 00:00:00,3000000
5598,2018-04-16 17:49:13.275,popup_shop,1084,129606,declined,4560,US,New York,3.0,1040,0,2018-05-28 00:00:00,2018-06-26 00:00:00,3000000
5599,2018-01-24 16:33:32.467,popup_shop,1085,113915,declined,4273,FR,Paris,3.0,35,1,2018-02-23 00:00:00,2018-02-26 00:00:00,90000
5600,2018-01-24 16:33:45.231,popup_shop,1085,113996,declined,1758,FR,Paris,3.0,14,1,2018-02-19 00:00:00,2018-02-25 00:00:00,82600
5601,2018-01-23 11:14:29.564,popup_shop,1085,113914,declined,2193,FR,Paris,3.0,20,1,2018-02-23 00:00:00,2018-02-26 00:00:00,52900
5602,2018-10-24 14:15:50.738,popup_shop,1085,168748,declined,3625,FR,Paris,3.0,53,1,2018-12-03 00:00:00,2018-12-17 00:00:00,407130
5603,2018-10-24 14:05:55.726,popup_shop,1085,168748,submitted,3625,FR,Paris,3.0,53,1,2018-12-03 00:00:00,2018-12-17 00:00:00,407130
5604,2018-10-19 16:23:22.630,popup_shop,1085,167920,declined,3625,FR,Paris,3.0,53,1,2018-12-03 00:00:00,2018-12-17 00:00:00,407130
5605,2018-10-19 15:36:30.066,popup_shop,1085,167920,submitted,3625,FR,Paris,3.0,53,1,2018-12-03 00:00:00,2018-12-17 00:00:00,407130
5606,2018-10-19 15:36:29.919,popup_shop,1085,167918,submitted,4546,FR,Paris,6.0,9,1,2018-12-03 00:00:00,2018-12-17 00:00:00,320355
5607,2018-10-19 16:23:38.349,popup_shop,1085,167918,declined,4546,FR,Paris,6.0,9,1,2018-12-03 00:00:00,2018-12-17 00:00:00,320355
5608,2018-11-06 11:11:50.872,popup_shop,1085,171239,submitted,4256,FR,Paris,3.0,40,1,2018-12-10 00:00:00,2018-12-23 00:00:00,290000
5609,2018-11-06 11:46:05.058,popup_shop,1085,171239,declined,4256,FR,Paris,3.0,40,1,2018-12-10 00:00:00,2018-12-23 00:00:00,290000
5610,2018-01-25 10:19:53.846,popup_shop,1085,113997,declined,3405,FR,Neuilly sur Seine,3.0,40,1,2018-02-19 00:00:00,2018-02-23 00:00:00,132500
5611,2018-10-22 15:58:21.389,popup_shop,1085,124582,declined,3405,FR,Neuilly sur Seine,3.0,40,1,2018-04-09 00:00:00,2018-04-15 00:00:00,167000
5612,2018-10-22 15:58:14.061,popup_shop,1085,124583,declined,5561,FR,Paris,5.0,20,1,2018-04-09 00:00:00,2018-04-15 00:00:00,136000
5613,2018-11-06 11:11:51.144,popup_shop,1085,171243,submitted,4449,FR,Paris,3.0,40,1,2018-12-10 00:00:00,2018-12-23 00:00:00,249999
5614,2018-11-06 11:45:08.189,popup_shop,1085,171243,declined,4449,FR,Paris,3.0,40,1,2018-12-10 00:00:00,2018-12-23 00:00:00,249999
5615,2018-11-06 11:45:25.204,popup_shop,1085,168295,declined,6209,FR,Paris,3.0,75,1,2018-12-01 00:00:00,2018-12-23 00:00:00,703800
5616,2018-10-22 15:58:06.816,popup_shop,1085,124584,declined,5568,FR,Paris,3.0,50,1,2018-04-09 00:00:00,2018-04-22 00:00:00,420000
5617,2018-10-19 15:36:29.981,popup_shop,1085,167919,submitted,5568,FR,Paris,3.0,50,1,2018-12-03 00:00:00,2018-12-17 00:00:00,450000
5618,2018-10-19 16:23:30.168,popup_shop,1085,167919,declined,5568,FR,Paris,3.0,50,1,2018-12-03 00:00:00,2018-12-17 00:00:00,450000
5619,2018-11-20 13:01:04.252,popup_shop,1085,175028,submitted,2119,FR,Paris,8.0,50,1,2018-12-03 00:00:00,2018-12-17 00:00:00,322500
5620,2018-12-13 17:16:48.706,popup_shop,1085,175028,declined,2119,FR,Paris,8.0,50,1,2018-12-03 00:00:00,2018-12-17 00:00:00,322500
5621,2018-03-14 15:40:27.881,popup_shop,1085,115809,declined,4119,FR,Paris,3.0,18,1,2018-02-19 00:00:00,2018-02-25 00:00:00,59500
5622,2018-10-22 15:57:51.944,popup_shop,1085,126094,declined,4119,FR,Paris,3.0,18,1,2018-04-09 00:00:00,2018-04-15 00:00:00,59500
5623,2018-10-19 15:42:59.945,popup_shop,1085,126640,declined,4119,FR,Paris,3.0,18,1,2018-04-09 00:00:00,2018-04-15 00:00:00,59500
5624,2018-11-06 11:11:51.091,popup_shop,1085,171242,submitted,4119,FR,Paris,3.0,18,1,2018-12-10 00:00:00,2018-12-23 00:00:00,119000
5625,2018-11-06 11:44:41.080,popup_shop,1085,171242,declined,4119,FR,Paris,3.0,18,1,2018-12-10 00:00:00,2018-12-23 00:00:00,119000
5626,2018-11-06 11:11:51.014,popup_shop,1085,171241,submitted,6769,FR,Paris,5.0,25,1,2018-12-10 00:00:00,2018-12-23 00:00:00,285600
5627,2018-11-20 11:37:26.212,popup_shop,1085,171241,declined,6769,FR,Paris,5.0,25,1,2018-12-10 00:00:00,2018-12-23 00:00:00,285600
5628,2018-12-13 17:16:37.267,popup_shop,1085,175040,declined,6129,FR,Paris,3.0,105,1,2018-12-03 00:00:00,2018-12-17 00:00:00,492857
5629,2018-03-14 15:40:22.210,popup_shop,1085,115810,declined,4815,FR,Paris,3.0,20,1,2018-02-19 00:00:00,2018-02-25 00:00:00,76500
5630,2018-12-13 17:16:28.419,popup_shop,1085,175039,declined,4299,FR,Paris,3.0,50,1,2018-12-03 00:00:00,2018-12-17 00:00:00,1125000
