,booking_request_id,to_state,ending_stage,idea_id,space_id,country,city,portfolio_type,floor_size,floor_size_unit,floor_size_cat,price,price_category,time_booked,time_after_creation,after_creation,times_booked_cat
1996,151102.0,submitted,submitted,920,3854.0,FR,Paris,8.0,65.0,1.0,60_80,69000.0,50k_100k,1.0,0.9014857986111111,1h_1j,inf_3
1997,151099.0,submitted / declined,declined,920,4815.0,FR,Paris,3.0,20.0,1.0,20_40,37500.0,10k_50k,2.0,0.8920196527777777,1h_1j,inf_3
1998,151088.0,submitted,submitted,920,5638.0,FR,Paris,3.0,45.0,1.0,40_60,108000.0,100k_200k,1.0,0.8856698032407407,1h_1j,inf_3
1999,151105.0,submitted,submitted,920,5966.0,FR,Paris,3.0,40.0,1.0,40_60,80000.0,50k_100k,3.0,0.9083162962962963,1h_1j,3_5
2000,150922.0,submitted / declined,declined,920,6027.0,GB,London,3.0,275.0,0.0,20_40,88200.0,50k_100k,1.0,9.60648148148148e-07,less_10s,inf_3
2001,151103.0,submitted,submitted,920,6151.0,FR,Paris,3.0,20.0,1.0,20_40,72000.0,50k_100k,1.0,0.9026008564814815,1h_1j,inf_3
2002,179773.0,submitted / matched / declined,declined,922,6154.0,FR,Lyon,3.0,40.0,1.0,40_60,58996.0,50k_100k,6.0,1.2132807291666667,1j_3j,5_7
2003,118947.0,submitted,submitted,924,4421.0,FR,Paris,3.0,46.0,1.0,40_60,40000.0,10k_50k,1.0,1.0648148148148149e-06,less_10s,inf_3
2004,118968.0,submitted,submitted,924,5304.0,FR,Paris,3.0,89.0,1.0,80_100,74000.0,50k_100k,1.0,0.18576292824074075,1h_1j,inf_3
2005,135064.0,submitted / declined,declined,925,4543.0,GB,Bath,6.0,1061.0,0.0,80_100,1053938.0,1_5millions,62.0,1.7708333333333332e-06,less_10s,sup_30
2006,135065.0,submitted / declined,declined,925,4543.0,GB,Bath,6.0,1061.0,0.0,80_100,1003750.0,1_5millions,59.0,2.5694444444444443e-06,less_10s,sup_30
2007,142721.0,submitted / submitted / matched / declined,declined,926,5994.0,FR,Paris,3.0,65.0,1.0,60_80,82500.0,50k_100k,6.0,1.1226851851851851e-06,less_10s,5_7
2008,135069.0,submitted / declined,declined,928,5475.0,GB,London,5.0,1000.0,0.0,80_100,52104000.0,sup_5millions,1219.0,0.04690667824074074,1h_1j,sup_30
2009,112689.0,submitted / declined,declined,929,3622.0,FR,Paris,3.0,30.0,1.0,20_40,70500.0,50k_100k,2.0,0.007583576388888889,10s_1h,inf_3
2010,112684.0,submitted / declined,declined,929,3802.0,FR,Paris,3.0,40.0,1.0,40_60,117000.0,100k_200k,2.0,1.539351851851852e-06,less_10s,inf_3
2012,138565.0,submitted,submitted,930,5630.0,US,Brooklyn,3.0,3200.0,0.0,sup_200,570000.0,500k_1millions,7.0,41.60046290509259,sup_15j,7_10
2016,117127.0,submitted / matched / declined / matched / declined,declined,932,2447.0,GB,London,3.0,390.0,0.0,20_40,720000.0,500k_1millions,27.0,1.6550925925925926e-06,less_10s,15_30
2029,135104.0,submitted / declined,declined,941,5326.0,GB,London ,8.0,1300.0,0.0,100_200,225000.0,100k_200k,4.0,7.407407407407407e-07,less_10s,3_5
2030,163852.0,submitted / declined,declined,943,1395.0,FR,Paris,8.0,400.0,1.0,sup_200,1392857.0,1_5millions,12.0,52.70642435185185,sup_15j,10_15
2031,151817.0,submitted / declined,declined,943,2204.0,FR,Paris,8.0,240.0,1.0,sup_200,1751190.0,1_5millions,12.0,8.894389282407408,3j_15j,10_15
2032,151820.0,submitted / declined,declined,943,5559.0,FR,Paris,8.0,400.0,1.0,sup_200,3720000.0,1_5millions,12.0,8.89427263888889,3j_15j,10_15
2033,151818.0,submitted / matched / declined,declined,943,5728.0,FR,Paris,3.0,230.0,1.0,sup_200,1285650.0,1_5millions,11.0,8.894347858796296,3j_15j,10_15
2034,159125.0,submitted / declined,declined,943,5996.0,FR,Paris,3.0,400.0,1.0,sup_200,5580000.0,sup_5millions,12.0,48.66843216435185,sup_15j,10_15
2035,162299.0,submitted / matched / declined,declined,943,6041.0,FR,Paris,3.0,500.0,1.0,sup_200,2434286.0,1_5millions,11.0,48.66754601851852,sup_15j,10_15
2036,152701.0,submitted / submitted / declined / declined,declined,943,6378.0,FR,Paris,3.0,350.0,1.0,sup_200,1714284.0,1_5millions,11.0,8.894135138888888,3j_15j,10_15
2037,117492.0,submitted / declined,declined,944,3846.0,US,New York,8.0,2400.0,0.0,sup_200,400000.0,200k_500k,1.0,2.2685185185185184e-06,less_10s,inf_3
2038,117491.0,submitted / declined,declined,944,5148.0,US,Brooklyn ,8.0,5000.0,0.0,sup_200,300000.0,200k_500k,1.0,1.5162037037037037e-06,less_10s,inf_3
2039,117510.0,submitted / declined,declined,944,5323.0,US,New York,3.0,3000.0,0.0,sup_200,100000.0,100k_200k,1.0,3.953788622685185,3j_15j,inf_3
2040,180261.0,submitted / declined,declined,945,1374.0,FR,Paris,8.0,200.0,1.0,100_200,260100.0,100k_200k,1.0,2.534722222222222e-06,less_10s,inf_3
2041,180262.0,submitted / declined,declined,945,1704.0,FR,Paris,8.0,160.0,1.0,100_200,191600.0,100k_200k,1.0,3.125e-06,less_10s,inf_3
2042,180263.0,submitted / declined,declined,945,3154.0,FR,Paris,8.0,150.0,1.0,100_200,222300.0,100k_200k,1.0,3.6458333333333333e-06,less_10s,inf_3
2043,180264.0,submitted / declined,declined,945,4881.0,FR,Paris,8.0,150.0,1.0,100_200,169400.0,100k_200k,1.0,4.166666666666667e-06,less_10s,inf_3
2044,180265.0,submitted / declined,declined,945,4949.0,FR,Paris,3.0,170.0,1.0,100_200,211800.0,100k_200k,1.0,4.664351851851852e-06,less_10s,inf_3
2045,117628.0,submitted / matched / booked,booked,946,5419.0,US,New York,3.0,400.0,0.0,20_40,37000.0,10k_50k,1.0,1.7939814814814814e-06,less_10s,inf_3
2046,144684.0,submitted / declined,declined,948,5056.0,GB,Bracknell,6.0,1992.0,0.0,100_200,9581124.0,sup_5millions,1826.0,7.523148148148148e-07,less_10s,sup_30
2047,162000.0,declined,declined,953,367.0,GB,London,2.0,500.0,0.0,40_60,308000.0,200k_500k,13.0,13.287552037037036,3j_15j,10_15
2048,161999.0,declined,declined,953,4396.0,GB,London,3.0,780.0,0.0,60_80,360500.0,200k_500k,30.0,13.28766195601852,3j_15j,15_30
2052,133826.0,submitted / declined / submitted / matched / declined,declined,956,5790.0,GB,London,3.0,515.0,0.0,40_60,213500.0,100k_200k,6.0,1.099537037037037e-06,less_10s,5_7
2053,148957.0,submitted / declined,declined,957,2298.0,GB,London,3.0,458.0,0.0,40_60,3311070.0,1_5millions,228.0,1.3541666666666667e-06,less_10s,sup_30
2054,148606.0,submitted / matched / declined,declined,963,631.0,GB,Leicester,6.0,389.0,0.0,20_40,3288896.0,1_5millions,240.0,41.47073056712963,sup_15j,sup_30
2055,141924.0,submitted / matched / declined,declined,963,762.0,GB,Leicester,6.0,728.0,0.0,60_80,1193400.0,1_5millions,96.0,8.101851851851852e-07,less_10s,sup_30
2056,173600.0,submitted / declined,declined,964,6209.0,FR,Paris,3.0,75.0,1.0,60_80,360000.0,200k_500k,5.0,1.4699074074074074e-06,less_10s,5_7
2057,115507.0,submitted / matched / booked,booked,966,4085.0,US,New York,3.0,1400.0,0.0,100_200,172500.0,100k_200k,2.0,1.3773148148148149e-06,less_10s,inf_3
2058,115835.0,submitted / declined,declined,967,1872.0,GB,London,3.0,250.0,0.0,20_40,35000.0,10k_50k,1.0,3.287037037037037e-06,less_10s,inf_3
2059,111871.0,submitted / declined,declined,969,2454.0,GB,Birmingham,6.0,1490.0,0.0,100_200,745200.0,500k_1millions,28.0,1.3310185185185185e-06,less_10s,15_30
2060,137231.0,submitted / declined,declined,971,61.0,GB,London,3.0,300.0,0.0,20_40,214000.0,100k_200k,14.0,10.923029652777778,3j_15j,10_15
2061,134954.0,submitted / declined,declined,971,368.0,GB,London,2.0,594.0,0.0,40_60,525000.0,500k_1millions,20.0,1.3657407407407408e-06,less_10s,15_30
2062,134953.0,submitted / declined,declined,971,369.0,GB,London,2.0,190.0,0.0,inf_20,315000.0,200k_500k,20.0,7.75462962962963e-07,less_10s,15_30
2063,134955.0,submitted / declined,declined,971,2298.0,GB,London,3.0,458.0,0.0,40_60,686000.0,500k_1millions,23.0,1.9560185185185185e-06,less_10s,15_30
2064,161470.0,submitted / matched / declined,declined,974,4277.0,US,New York,3.0,400.0,0.0,20_40,3078125.0,1_5millions,58.0,0.014586574074074075,10s_1h,sup_30
2065,161471.0,submitted / declined,declined,974,5243.0,US,New York,3.0,350.0,0.0,20_40,3506600.0,1_5millions,58.0,0.014587789351851852,10s_1h,sup_30
2066,161468.0,submitted / declined / matched / declined,declined,974,5274.0,US,New York,3.0,700.0,0.0,60_80,2700000.0,1_5millions,53.0,0.014584386574074074,10s_1h,sup_30
2067,161472.0,submitted / declined,declined,974,5465.0,US,New York,3.0,700.0,0.0,60_80,1778000.0,1_5millions,37.0,0.014588981481481482,10s_1h,sup_30
2068,161469.0,submitted / matched / declined,declined,974,5528.0,US,New York,3.0,400.0,0.0,20_40,3078125.0,1_5millions,58.0,0.014585474537037037,10s_1h,sup_30
2069,161474.0,submitted / declined,declined,974,5750.0,US,New York,3.0,750.0,0.0,60_80,1379000.0,1_5millions,58.0,0.014591261574074074,10s_1h,sup_30
2070,161473.0,submitted / declined,declined,974,6422.0,US,New York,5.0,490.0,0.0,40_60,3040000.0,1_5millions,37.0,0.014590092592592592,10s_1h,sup_30
2071,161475.0,submitted / matched / declined,declined,974,6481.0,US,New York,5.0,300.0,0.0,20_40,931500.0,500k_1millions,61.0,0.014592395833333334,10s_1h,sup_30
2072,121271.0,submitted / matched / declined,declined,975,4194.0,US,New York,3.0,600.0,0.0,40_60,1400000.0,1_5millions,13.0,0.004757581018518519,10s_1h,10_15
2073,121272.0,submitted / matched / declined,declined,975,5528.0,US,New York,3.0,400.0,0.0,20_40,1609375.0,1_5millions,30.0,0.005060590277777778,10s_1h,15_30
2074,121273.0,submitted / matched / declined,declined,975,5592.0,US,New York,3.0,600.0,0.0,40_60,2060000.0,1_5millions,30.0,0.005116238425925926,10s_1h,15_30
2075,128309.0,submitted / declined / submitted / declined,declined,976,1367.0,FR,Paris,8.0,130.0,1.0,100_200,638400.0,500k_1millions,7.0,7.175925925925925e-07,less_10s,7_10
2076,128318.0,submitted / declined / submitted / declined,declined,976,1368.0,FR,Paris,8.0,175.0,1.0,100_200,957600.0,500k_1millions,7.0,0.03751212962962963,10s_1h,7_10
2077,171109.0,submitted / declined,declined,976,1407.0,FR,Paris,8.0,200.0,1.0,100_200,640000.0,500k_1millions,7.0,215.29746013888888,sup_15j,7_10
2078,171108.0,submitted / declined,declined,976,1672.0,FR,Paris,7.0,450.0,1.0,sup_200,1714280.0,1_5millions,7.0,215.29745958333334,sup_15j,7_10
2079,128317.0,submitted / declined / submitted / declined,declined,976,1731.0,FR,Paris,8.0,190.0,1.0,100_200,957600.0,500k_1millions,7.0,0.03751134259259259,10s_1h,7_10
2080,128319.0,submitted / submitted / declined,declined,976,2173.0,FR,Paris,8.0,175.0,1.0,100_200,327750.0,200k_500k,7.0,0.03751297453703704,10s_1h,7_10
2081,171106.0,submitted / declined,declined,976,2753.0,FR,Paris,8.0,340.0,1.0,sup_200,1280000.0,1_5millions,7.0,215.29745844907407,sup_15j,7_10
2082,128876.0,submitted / matched / declined,declined,976,3342.0,FR,Paris,3.0,110.0,1.0,100_200,741000.0,500k_1millions,7.0,2.2315576273148148,1j_3j,7_10
2083,128316.0,submitted / submitted / matched / declined,declined,976,4334.0,FR,Paris,8.0,146.0,1.0,100_200,934800.0,500k_1millions,7.0,0.037510532407407406,10s_1h,7_10
2084,128921.0,submitted / matched / declined,declined,976,5393.0,FR,Paris,3.0,260.0,1.0,sup_200,912000.0,500k_1millions,7.0,7.264724583333333,3j_15j,7_10
2085,128315.0,submitted / declined,declined,976,5671.0,FR,Paris,8.0,170.0,1.0,100_200,940500.0,500k_1millions,7.0,0.03750966435185185,10s_1h,7_10
2086,128922.0,submitted / declined,declined,976,5839.0,FR,Paris,3.0,125.0,1.0,100_200,627000.0,500k_1millions,7.0,7.0510339930555554,3j_15j,7_10
2087,137768.0,submitted / matched / declined,declined,976,5890.0,FR,Paris,8.0,145.0,1.0,100_200,866400.0,500k_1millions,7.0,43.20496641203704,sup_15j,7_10
2088,171107.0,submitted / declined,declined,976,6378.0,FR,Paris,3.0,350.0,1.0,sup_200,1142856.0,1_5millions,7.0,215.29745900462962,sup_15j,7_10
2089,122201.0,submitted / declined,declined,977,1659.0,GB,London,3.0,221.0,0.0,20_40,217300.0,100k_200k,29.0,1.1045657407407408,1j_3j,15_30
2090,146250.0,submitted / declined,declined,979,4402.0,FR,Paris,3.0,40.0,1.0,40_60,50000.0,50k_100k,1.0,9.953703703703704e-07,less_10s,inf_3
2092,156998.0,submitted / declined,declined,982,2706.0,GB,London,3.0,1000.0,0.0,80_100,593600.0,500k_1millions,41.0,23.146612743055556,sup_15j,sup_30
2093,155334.0,declined,declined,982,3908.0,GB,London,8.0,613.0,0.0,40_60,975000.0,500k_1millions,29.0,39.27594408564815,sup_15j,15_30
2094,152961.0,submitted / submitted / declined,declined,982,4103.0,GB,London,8.0,756.0,0.0,60_80,118000.0,100k_200k,1.0,8.912037037037037e-07,less_10s,inf_3
2095,155335.0,submitted / declined,declined,982,5801.0,GB,London,1.0,2200.0,0.0,100_200,1086309.0,1_5millions,29.0,39.275229386574075,sup_15j,15_30
2096,155333.0,declined,declined,982,6269.0,GB,London,1.0,1000.0,0.0,80_100,542000.0,500k_1millions,29.0,39.27588314814815,sup_15j,15_30
2097,153626.0,declined,declined,982,6375.0,GB,London,1.0,1060.0,0.0,80_100,900375.0,500k_1millions,23.0,39.275991168981484,sup_15j,15_30
2098,153627.0,submitted / declined,declined,982,6419.0,GB,London ,1.0,1000.0,0.0,80_100,870000.0,500k_1millions,29.0,2.3397658449074075,1j_3j,15_30
2099,160710.0,submitted / matched / declined,declined,983,3091.0,GB,London,8.0,809.0,0.0,60_80,1372000.0,1_5millions,20.0,3.9788269328703705,3j_15j,15_30
2100,160709.0,submitted / matched / booked,booked,983,3839.0,GB,London,3.0,950.0,0.0,80_100,599991.0,500k_1millions,20.0,14.101259340277778,3j_15j,15_30
2101,160673.0,submitted / matched / declined,declined,983,4638.0,GB,London,3.0,540.0,0.0,40_60,973875.0,500k_1millions,25.0,2.9294677314814814,1j_3j,15_30
2102,160687.0,submitted / matched / declined,declined,983,5256.0,GB,London,8.0,1100.0,0.0,80_100,857500.0,500k_1millions,23.0,2.950545636574074,1j_3j,15_30
2103,160707.0,submitted / matched / declined,declined,983,5668.0,GB,London,3.0,581.0,0.0,40_60,920000.0,500k_1millions,27.0,3.979498900462963,3j_15j,15_30
2104,160686.0,submitted / declined,declined,983,6382.0,GB,London,3.0,800.0,0.0,60_80,892500.0,500k_1millions,24.0,2.9505447800925926,1j_3j,15_30
2105,160708.0,submitted / declined,declined,983,6382.0,GB,London,3.0,800.0,0.0,60_80,1000000.0,1_5millions,27.0,3.0134917824074074,3j_15j,15_30
2108,131690.0,submitted / declined,declined,985,715.0,GB,London,8.0,2520.0,0.0,sup_200,200000.0,100k_200k,1.0,0.8414836458333333,1h_1j,inf_3
2114,131691.0,submitted / declined,declined,985,3091.0,GB,London,8.0,809.0,0.0,60_80,400000.0,200k_500k,6.0,0.8414844328703703,1h_1j,5_7
2123,126241.0,declined,declined,986,1718.0,FR,Paris,3.0,70.0,1.0,60_80,276000.0,100k_200k,5.0,21.216855416666668,sup_15j,5_7
2124,125803.0,submitted / submitted / matched / declined,declined,986,1821.0,FR,Paris,8.0,70.0,1.0,60_80,720000.0,500k_1millions,5.0,7.407407407407407e-07,less_10s,5_7
2125,126240.0,submitted / matched / declined,declined,986,1860.0,FR,Paris,8.0,60.0,1.0,60_80,213000.0,100k_200k,5.0,2.071768009259259,1j_3j,5_7
2126,126242.0,declined,declined,986,4809.0,FR,Paris,8.0,62.0,1.0,60_80,400000.0,200k_500k,6.0,1.908402673611111,1j_3j,5_7
2127,126239.0,declined,declined,986,5189.0,FR,Paris,8.0,45.0,1.0,40_60,345000.0,200k_500k,5.0,1.9358580671296297,1j_3j,5_7
2128,126238.0,declined,declined,986,5196.0,FR,Paris,8.0,102.0,1.0,100_200,1080000.0,1_5millions,5.0,21.217147766203702,sup_15j,5_7
2129,126237.0,declined,declined,986,5393.0,FR,Paris,3.0,260.0,1.0,sup_200,900000.0,500k_1millions,5.0,21.217506180555556,sup_15j,5_7
2136,149532.0,declined,declined,988,5890.0,FR,Paris,8.0,145.0,1.0,100_200,240000.0,100k_200k,1.0,145.85445917824075,sup_15j,inf_3
2140,177030.0,submitted / matched / booked,booked,992,6864.0,GB,London,3.0,530.0,0.0,40_60,141144.0,100k_200k,7.0,0.002933958333333333,10s_1h,7_10
2142,180638.0,declined,declined,994,6914.0,US,Miami,3.0,2300.0,0.0,sup_200,1600000.0,1_5millions,1.0,0.11281407407407408,1h_1j,inf_3
2143,139236.0,submitted / submitted / matched / declined,declined,997,1377.0,FR,Paris,8.0,350.0,1.0,sup_200,1600000.0,1_5millions,3.0,1.921296296296296e-06,less_10s,3_5
2144,139234.0,submitted / submitted / declined,declined,997,1410.0,FR,Paris,8.0,115.0,1.0,100_200,840000.0,500k_1millions,6.0,7.523148148148148e-07,less_10s,5_7
2145,139491.0,submitted / declined,declined,997,2189.0,FR,Paris,8.0,130.0,1.0,100_200,684000.0,500k_1millions,3.0,3.745786273148148,3j_15j,3_5
2146,139492.0,submitted / declined,declined,997,2422.0,FR,Paris,8.0,150.0,1.0,100_200,759000.0,500k_1millions,3.0,3.745786898148148,3j_15j,3_5
2147,139235.0,submitted / declined,declined,997,3718.0,FR,Paris,8.0,250.0,1.0,sup_200,1302000.0,1_5millions,3.0,1.3310185185185185e-06,less_10s,3_5
2148,139401.0,submitted / matched / declined,declined,997,5393.0,FR,Paris,3.0,260.0,1.0,sup_200,600000.0,500k_1millions,3.0,2.9397222800925924,1j_3j,3_5
2149,139489.0,submitted / declined,declined,997,5734.0,FR,Paris,8.0,200.0,1.0,100_200,1200000.0,1_5millions,3.0,3.7449271527777777,3j_15j,3_5
2150,139237.0,submitted / declined,declined,997,5888.0,FR,Paris,8.0,700.0,1.0,sup_200,4240000.0,1_5millions,3.0,2.488425925925926e-06,less_10s,3_5
2151,139400.0,submitted / declined,declined,997,6041.0,FR,Paris,3.0,500.0,1.0,sup_200,1680000.0,1_5millions,3.0,2.939692638888889,1j_3j,3_5
2152,139490.0,submitted / matched / matched / declined,declined,997,6054.0,FR,Paris,8.0,95.0,1.0,80_100,284000.0,100k_200k,3.0,3.745220486111111,3j_15j,3_5
2153,175335.0,submitted / declined,declined,999,1169.0,GB,London,3.0,786.0,0.0,60_80,399994.0,200k_500k,13.0,63.07403166666667,sup_15j,10_15
2154,175331.0,submitted / declined,declined,999,2223.0,GB,London,3.0,360.0,0.0,20_40,154000.0,100k_200k,13.0,63.07402912037037,sup_15j,10_15
2155,160628.0,declined,declined,999,2787.0,GB,London,3.0,300.0,0.0,20_40,375000.0,200k_500k,13.0,26.237190277777778,sup_15j,10_15
2156,166354.0,declined,declined,999,2787.0,GB,London,3.0,300.0,0.0,20_40,121954.0,100k_200k,6.0,76.901720625,sup_15j,5_7
2157,175336.0,submitted / declined,declined,999,2813.0,GB,London,7.0,450.0,0.0,40_60,373999.0,200k_500k,16.0,63.07403226851852,sup_15j,15_30
2158,166355.0,declined,declined,999,3124.0,GB,London,3.0,750.0,0.0,60_80,400004.0,200k_500k,13.0,76.9016553125,sup_15j,10_15
2159,159265.0,submitted / declined,declined,999,3281.0,GB,London,3.0,1100.0,0.0,80_100,175000.0,100k_200k,6.0,1.3773148148148149e-06,less_10s,5_7
2160,175332.0,submitted / declined,declined,999,3368.0,GB,London,3.0,200.0,0.0,inf_20,170000.0,100k_200k,16.0,63.074029849537034,sup_15j,15_30
2161,175333.0,submitted / matched / declined,declined,999,3973.0,GB,London,3.0,500.0,0.0,40_60,545107.0,500k_1millions,16.0,63.07403043981481,sup_15j,15_30
2162,175334.0,submitted / declined,declined,999,4687.0,GB,London,3.0,514.0,0.0,40_60,423983.0,200k_500k,16.0,63.074031041666665,sup_15j,15_30
2163,159266.0,submitted / declined,declined,999,6050.0,GB,London,3.0,800.0,0.0,60_80,250000.0,100k_200k,6.0,2.222222222222222e-06,less_10s,5_7
2164,175337.0,submitted / declined,declined,999,6326.0,GB,London,3.0,550.0,0.0,40_60,291414.0,100k_200k,16.0,63.07403285879629,sup_15j,15_30
2167,111921.0,submitted / declined,declined,1001,5251.0,US,New York,8.0,1450.0,0.0,100_200,399000.0,200k_500k,7.0,1.5046296296296296e-06,less_10s,7_10
2168,121067.0,declined,declined,1002,4721.0,GB,London,8.0,1200.0,0.0,100_200,794120.0,500k_1millions,4.0,19.504162708333332,sup_15j,3_5
2169,126041.0,declined,declined,1003,3330.0,GB,London,3.0,700.0,0.0,60_80,199500.0,100k_200k,7.0,7.644707523148148,3j_15j,7_10
2170,126042.0,declined,declined,1003,5162.0,GB,London,3.0,560.0,0.0,40_60,59850.0,50k_100k,7.0,7.644540428240741,3j_15j,7_10
2171,180123.0,submitted / submitted / matched / declined,declined,1004,1059.0,GB,London,8.0,750.0,0.0,60_80,75000.0,50k_100k,2.0,1.9459628819444443,1j_3j,inf_3
2173,179826.0,submitted / declined,declined,1004,2689.0,GB,London,3.0,500.0,0.0,40_60,73400.0,50k_100k,2.0,3.5648148148148147e-06,less_10s,inf_3
2174,180113.0,submitted / declined,declined,1004,2689.0,GB,London,3.0,500.0,0.0,40_60,74500.0,50k_100k,2.0,1.9235724768518518,1j_3j,inf_3
2175,180116.0,submitted / submitted / matched / declined,declined,1004,2797.0,GB,London,3.0,1600.0,0.0,100_200,89999.0,50k_100k,6.0,1.926256574074074,1j_3j,5_7
2176,180124.0,submitted / submitted / declined,declined,1004,3827.0,GB,London,8.0,700.0,0.0,60_80,150000.0,100k_200k,1.0,1.9552202314814815,1j_3j,inf_3
2177,180111.0,submitted / declined,declined,1004,4723.0,GB,London,8.0,800.0,0.0,60_80,159000.0,100k_200k,1.0,1.9210166203703705,1j_3j,inf_3
2178,180126.0,submitted / submitted / matched / declined,declined,1004,5668.0,GB,London,3.0,581.0,0.0,40_60,175800.0,100k_200k,6.0,1.958933125,1j_3j,5_7
2179,179825.0,submitted / declined,declined,1004,5924.0,GB,London,3.0,300.0,0.0,20_40,249998.0,100k_200k,13.0,2.7546296296296297e-06,less_10s,10_15
2181,180122.0,submitted / submitted / declined,declined,1004,6935.0,GB,London,3.0,1100.0,0.0,80_100,144300.0,100k_200k,13.0,1.9420844212962962,1j_3j,10_15
2182,179885.0,submitted / submitted / submitted / declined,declined,1004,6938.0,GB,London,8.0,1500.0,0.0,100_200,180000.0,100k_200k,1.0,0.2607389699074074,1h_1j,inf_3
2183,112777.0,submitted / declined,declined,1006,3781.0,US,Montauk,1.0,3000.0,0.0,sup_200,39650000.0,sup_5millions,182.0,1.423611111111111e-06,less_10s,sup_30
2184,112778.0,submitted / declined,declined,1006,3847.0,US,New York,8.0,8000.0,0.0,sup_200,313710000.0,sup_5millions,731.0,0.007901435185185185,10s_1h,sup_30
2185,114137.0,submitted / declined,declined,1008,3104.0,GB,London,7.0,500.0,0.0,40_60,150000.0,100k_200k,6.0,1.3194444444444444e-06,less_10s,5_7
2186,120749.0,submitted / declined,declined,1009,5262.0,US,Brooklyn,3.0,1200.0,0.0,100_200,262500.0,100k_200k,2.0,1.4930555555555555e-06,less_10s,inf_3
2187,131910.0,submitted / matched / declined,declined,1011,5014.0,GB,London,3.0,700.0,0.0,60_80,600000.0,500k_1millions,29.0,7.870370370370371e-07,less_10s,15_30
2188,137192.0,submitted / matched / declined,declined,1011,5014.0,GB,London,3.0,700.0,0.0,60_80,600000.0,500k_1millions,29.0,26.034801064814815,sup_15j,15_30
2189,143674.0,submitted / declined,declined,1014,85.0,GB,London,3.0,300.0,0.0,20_40,2000000.0,1_5millions,359.0,0.04423587962962963,1h_1j,sup_30
2190,143681.0,submitted / declined,declined,1014,715.0,GB,London,8.0,2520.0,0.0,sup_200,200000.0,100k_200k,1.0,0.04424210648148148,1h_1j,inf_3
2192,143676.0,submitted / declined,declined,1014,2053.0,GB,London,3.0,500.0,0.0,40_60,230100.0,100k_200k,6.0,0.04423767361111111,1h_1j,5_7
2195,143667.0,submitted / declined,declined,1014,3281.0,GB,London,3.0,1100.0,0.0,80_100,175000.0,100k_200k,6.0,7.291666666666666e-07,less_10s,5_7
2196,143677.0,submitted / declined,declined,1014,3281.0,GB,London,3.0,1100.0,0.0,80_100,175000.0,100k_200k,6.0,0.044238564814814814,1h_1j,5_7
2197,143680.0,submitted / declined,declined,1014,4720.0,GB,London,3.0,2300.0,0.0,sup_200,1516666.0,1_5millions,29.0,0.04424125,1h_1j,15_30
2198,143684.0,submitted / declined,declined,1014,5162.0,GB,London,3.0,560.0,0.0,40_60,45000.0,10k_50k,5.0,0.04424476851851852,1h_1j,5_7
2199,143679.0,submitted / declined,declined,1014,5211.0,GB,London ,3.0,2000.0,0.0,100_200,2607143.0,1_5millions,29.0,0.04424035879629629,1h_1j,15_30
2200,143672.0,submitted / matched / declined,declined,1014,5457.0,GB,London,3.0,300.0,0.0,20_40,91000.0,50k_100k,6.0,0.04423361111111111,1h_1j,5_7
2202,143673.0,submitted / matched / declined,declined,1014,6050.0,GB,London,3.0,800.0,0.0,60_80,250000.0,100k_200k,6.0,0.04423452546296296,1h_1j,5_7
2203,152831.0,submitted / declined,declined,1015,6159.0,GB,London,1.0,941.0,0.0,80_100,1806163.0,1_5millions,87.0,0.06385472222222222,1h_1j,sup_30
2204,152934.0,submitted / matched / declined,declined,1015,6237.0,GB,London,3.0,750.0,0.0,60_80,469680.0,200k_500k,30.0,2.236789224537037,1j_3j,15_30
2205,152941.0,submitted / declined,declined,1015,6376.0,GB, London,3.0,500.0,0.0,40_60,844600.0,500k_1millions,30.0,2.2545000925925924,1j_3j,15_30
2206,162671.0,submitted / declined,declined,1016,2405.0,FR,Paris,7.0,50.0,1.0,40_60,91500.0,50k_100k,2.0,1.539351851851852e-06,less_10s,inf_3
2207,147407.0,submitted / declined,declined,1017,4810.0,GB,Brighton,3.0,500.0,0.0,40_60,79128.0,50k_100k,10.0,8.680555555555556e-07,less_10s,10_15
2209,177670.0,submitted / declined,declined,1022,3039.0,GB,London,3.0,700.0,0.0,60_80,600000.0,500k_1millions,29.0,2.7083333333333334e-06,less_10s,15_30
2210,178550.0,declined,declined,1022,3908.0,GB,London,8.0,613.0,0.0,40_60,2660300.0,1_5millions,89.0,6.141477118055556,3j_15j,sup_30
2211,178549.0,declined,declined,1022,6206.0,GB,London,1.0,1900.0,0.0,100_200,2098530.0,1_5millions,89.0,6.109004872685185,3j_15j,sup_30
2212,140574.0,submitted / declined,declined,1023,6065.0,GB,London,8.0,2000.0,0.0,100_200,1750000.0,1_5millions,4.0,7.870370370370371e-07,less_10s,3_5
2213,154637.0,submitted / matched / declined,declined,1024,6247.0,FR,Paris,3.0,25.0,1.0,20_40,504000.0,500k_1millions,27.0,8.796296296296296e-07,less_10s,15_30
2214,154847.0,declined,declined,1024,6524.0,FR,Paris,4.0,2.0,1.0,inf_20,35000.0,10k_50k,1.0,13.103014618055555,3j_15j,inf_3
2215,117525.0,submitted / declined,declined,1026,3889.0,GB,London,3.0,735.0,0.0,60_80,2270718.0,1_5millions,120.0,1.5046296296296296e-06,less_10s,sup_30
